1628229673,H,43.087284088134766
1628229673,P,988.039306640625
1628229673,T,29.090559488932293
1628229674,PM10,1.6
1628229674,PM25,2.4
1628229674,S,329.0
1628230059,H,42.91925048828125
1628230059,P,987.53955078125
1628230059,T,30.011529405381943
1628230060,PM10,1.7
1628230060,PM25,3.4
1628230060,S,333.0
1628229925,H,63.184043884277344
1628229925,P,0
1628229925,T,20.244681057400175
1628229926,H,57.06458282470703
1628229926,P,0
1628229926,T,20.347349683973526
1628229925,H,56.102210998535156
1628229925,P,0
1628229925,T,19.209937591552738
