1629757244,H,40.252105712890625
1629757244,P,996.44287109375
1629757244,T,21.050520935058593
1629757245,PM10,3.5
1629757245,PM25,5.0
1629757245,S,340.0
1629757545,H,40.328487396240234
1629757545,P,996.381103515625
1629757545,T,21.46841566297743
1629757546,PM10,3.6
1629757546,PM25,5.7
1629757546,S,340.0
1629756642,H,40.90591049194336
1629756642,P,996.318359375
1629756642,T,20.81249738905165
1629756643,PM10,3.6
1629756643,PM25,8.6
1629756643,S,341.0
1629756943,H,40.63094711303711
1629756943,P,996.363037109375
1629756943,T,21.527921549479167
1629756944,PM10,4.1
1629756944,PM25,6.6
1629756944,S,341.0
1629757244,H,40.252105712890625
1629757244,P,996.44287109375
1629757244,T,21.050520935058593
1629757245,PM10,3.5
1629757245,PM25,5.0
1629757245,S,340.0
1629757545,H,40.328487396240234
1629757545,P,996.381103515625
1629757545,T,21.46841566297743
1629757546,PM10,3.6
1629757546,PM25,5.7
1629757546,S,340.0
1629757846,H,39.9924201965332
1629757846,P,996.36865234375
1629757846,T,21.438662719726565
1629757847,PM10,3.4
1629757847,PM25,5.4
1629757847,S,337.0
1629758147,H,39.919097900390625
1629758147,P,996.25390625
1629758147,T,21.46841566297743
1629758148,PM10,3.7
1629758148,PM25,7.1
1629758148,S,339.0
1629758448,H,40.09934997558594
1629758448,P,996.279052734375
1629758448,T,21.797057495117187
1629758449,PM10,3.6
1629758449,PM25,7.1
1629758449,S,338.0
1629758749,H,39.96492385864258
1629758749,P,996.352783203125
1629758749,T,21.5292869398329
1629758750,PM10,3.5
1629758750,PM25,6.3
1629758750,S,340.0
1629760255,H,38.6939811706543
1629760255,P,996.50390625
1629760255,T,21.38188464694553
1629760256,PM10,3.3
1629760256,PM25,4.7
1629760256,S,338.0
1629760556,H,38.83451843261719
1629760556,P,996.58837890625
1629760556,T,21.38188464694553
1629760557,PM10,3.2
1629760557,PM25,3.9
1629760557,S,338.0
1629759653,H,39.34778594970703
1629759653,P,996.458984375
1629759653,T,21.022127448187934
1629759654,PM10,3.8
1629759654,PM25,7.3
1629759654,S,336.0
1629759954,H,37.939361572265625
1629759954,P,996.516357421875
1629759954,T,20.81385981241862
1629759955,PM10,3.3
1629759955,PM25,4.6
1629759955,S,339.0
1629759051,H,38.929229736328125
1629759051,P,996.350830078125
1629759051,T,21.85792877197266
1629759052,PM10,3.4
1629759052,PM25,5.0
1629759052,S,339.0
1629759352,H,38.953670501708984
1629759352,P,996.45068359375
1629759352,T,21.410275166829425
1629759353,PM10,3.4
1629759353,PM25,4.7
1629759353,S,337.0
1629761460,H,40.68593978881836
1629761460,P,996.765869140625
1629761460,T,21.0234898715549
1629761461,PM10,3.3
1629761461,PM25,5.4
1629761461,S,337.0
1629761761,H,41.0922737121582
1629761761,P,996.811279296875
1629761761,T,21.322378760443794
1629761762,PM10,3.3
1629761762,PM25,5.9
1629761762,S,339.0
1629760255,H,38.6939811706543
1629760255,P,996.50390625
1629760255,T,21.38188464694553
1629760256,PM10,3.3
1629760256,PM25,4.7
1629760256,S,338.0
1629760556,H,38.83451843261719
1629760556,P,996.58837890625
1629760556,T,21.38188464694553
1629760557,PM10,3.2
1629760557,PM25,3.9
1629760557,S,338.0
1629762062,H,41.05866622924805
1629762062,P,996.8212890625
1629762062,T,21.0234898715549
1629762063,PM10,2.9
1629762063,PM25,4.2
1629762063,S,341.0
1629762363,H,41.24502944946289
1629762363,P,996.890380859375
1629762363,T,20.69484803941515
1629762364,PM10,3.2
1629762364,PM25,4.2
1629762364,S,344.0
1629759653,H,39.34778594970703
1629759653,P,996.458984375
1629759653,T,21.022127448187934
1629759654,PM10,3.8
1629759654,PM25,7.3
1629759654,S,336.0
1629759954,H,37.939361572265625
1629759954,P,996.516357421875
1629759954,T,20.81385981241862
1629759955,PM10,3.3
1629759955,PM25,4.6
1629759955,S,339.0
1629760857,H,37.911865234375
1629760857,P,996.707275390625
1629760857,T,20.96398398505317
1629760858,PM10,3.3
1629760858,PM25,4.8
1629760858,S,340.0
1629761159,H,39.14614486694336
1629761159,P,996.704345703125
1629761159,T,21.292625817192928
1629761160,PM10,3.3
1629761160,PM25,5.0
1629761160,S,340.0
1629762664,H,41.406951904296875
1629762664,P,996.938720703125
1629762664,T,20.93286861843533
1629762665,PM10,3.2
1629762665,PM25,5.6
1629762665,S,341.0
1629762966,H,41.688026428222656
1629762966,P,997.073486328125
1629762966,T,21.32101633707682
1629762967,PM10,3.5
1629762967,PM25,3.9
1629762967,S,344.0
1629761460,H,40.68593978881836
1629761460,P,996.765869140625
1629761460,T,21.0234898715549
1629761461,PM10,3.3
1629761461,PM25,5.4
1629761461,S,337.0
1629761761,H,41.0922737121582
1629761761,P,996.811279296875
1629761761,T,21.322378760443794
1629761762,PM10,3.3
1629761762,PM25,5.9
1629761762,S,339.0
1629762062,H,41.05866622924805
1629762062,P,996.8212890625
1629762062,T,21.0234898715549
1629762063,PM10,2.9
1629762063,PM25,4.2
1629762063,S,341.0
1629762363,H,41.24502944946289
1629762363,P,996.890380859375
1629762363,T,20.69484803941515
1629762364,PM10,3.2
1629762364,PM25,4.2
1629762364,S,344.0
1629762664,H,41.406951904296875
1629762664,P,996.938720703125
1629762664,T,20.93286861843533
1629762665,PM10,3.2
1629762665,PM25,5.6
1629762665,S,341.0
1629762966,H,41.688026428222656
1629762966,P,997.073486328125
1629762966,T,21.32101633707682
1629762967,PM10,3.5
1629762967,PM25,3.9
1629762967,S,344.0
1629763267,H,41.60859298706055
1629763267,P,997.1328125
1629763267,T,21.20064510769314
1629763268,PM10,3.0
1629763268,PM25,5.2
1629763268,S,343.0
1629763568,H,42.451812744140625
1629763568,P,997.10205078125
1629763568,T,21.170892164442275
1629763569,PM10,2.9
1629763569,PM25,3.7
1629763569,S,342.0
1629763869,H,41.8835563659668
1629763869,P,997.1611328125
1629763869,T,20.872003275553382
1629763870,PM10,2.6
1629763870,PM25,3.8
1629763870,S,341.0
1629764170,H,41.9721565246582
1629764170,P,997.226318359375
1629764170,T,21.08163333468967
1629764171,PM10,2.8
1629764171,PM25,4.6
1629764171,S,342.0
1629764471,H,42.21045684814453
1629764471,P,997.202392578125
1629764471,T,21.110020887586806
1629764472,PM10,2.7
1629764472,PM25,3.0
1629764472,S,342.0
1629764772,H,43.282814025878906
1629764772,P,997.193115234375
1629764772,T,21.050520935058593
1629764773,PM10,2.8
1629764773,PM25,3.1
1629764773,S,342.0
1629765074,H,42.277671813964844
1629765074,P,997.242431640625
1629765074,T,21.080273878309463
1629765075,PM10,2.6
1629765075,PM25,3.6
1629765075,S,345.0
1629765375,H,42.61984634399414
1629765375,P,997.163330078125
1629765375,T,21.557674492730037
1629765376,PM10,2.8
1629765376,PM25,3.3
1629765376,S,344.0
1629765676,H,42.610679626464844
1629765676,P,997.236083984375
1629765676,T,21.110020887586806
1629765677,PM10,2.7
1629765677,PM25,4.8
1629765677,S,347.0
1629765977,H,43.411128997802734
1629765977,P,997.159423828125
1629765977,T,20.991015048556854
1629765978,PM10,2.6
1629765978,PM25,3.9
1629765978,S,344.0
1629766278,H,43.857181549072266
1629766278,P,997.1435546875
1629766278,T,21.139773830837672
1629766279,PM10,2.5
1629766279,PM25,3.7
1629766279,S,344.0
1629766579,H,42.702335357666016
1629766579,P,997.224853515625
1629766579,T,21.31829149034288
1629766580,PM10,2.4
1629766580,PM25,2.7
1629766580,S,347.0
1629766880,H,43.06895446777344
1629766880,P,997.19677734375
1629766880,T,21.07890848795573
1629766882,PM10,2.5
1629766882,PM25,3.7
1629766882,S,346.0
1629767182,H,43.380577087402344
1629767182,P,997.243896484375
1629767182,T,21.706439208984378
1629767183,PM10,2.5
1629767183,PM25,2.8
1629767183,S,345.0
1629767483,H,43.53639221191406
1629767483,P,997.218017578125
1629767483,T,21.91470981174045
1629767484,PM10,2.6
1629767484,PM25,3.3
1629767484,S,348.0
1629767784,H,43.48139953613281
1629767784,P,997.2109375
1629767784,T,21.91470981174045
1629767785,PM10,2.5
1629767785,PM25,3.8
1629767785,S,351.0
1629768085,H,43.56388854980469
1629768085,P,997.140625
1629768085,T,21.43730326334635
1629768086,PM10,2.3
1629768086,PM25,3.8
1629768086,S,351.0
1629768386,H,43.62193298339844
1629768386,P,997.161376953125
1629768386,T,21.526562093098956
1629768387,PM10,2.5
1629768387,PM25,3.1
1629768387,S,348.0
1629769892,H,44.871490478515625
1629769892,P,997.284912109375
1629769892,T,21.64557386610243
1629769893,PM10,2.3
1629769893,PM25,4.2
1629769893,S,352.0
1629770193,H,44.55070114135742
1629770193,P,997.213134765625
1629770193,T,21.64557386610243
1629770194,PM10,2.3
1629770194,PM25,2.8
1629770194,S,353.0
1629769290,H,43.667762756347656
1629769290,P,997.16259765625
1629769290,T,21.49680914984809
1629769291,PM10,2.3
1629769291,PM25,2.8
1629769291,S,355.0
1629769591,H,42.977298736572266
1629769591,P,997.255859375
1629769591,T,21.435943806966144
1629769592,PM10,2.2
1629769592,PM25,4.3
1629769592,S,352.0
1629768687,H,43.73191833496094
1629768687,P,997.205078125
1629768687,T,21.79569803873698
1629768688,PM10,2.4
1629768688,PM25,2.6
1629768688,S,349.0
1629768989,H,43.89689636230469
1629768989,P,997.16748046875
1629768989,T,21.91470981174045
1629768990,PM10,2.6
1629768990,PM25,3.6
1629768990,S,353.0
1629769892,H,44.871490478515625
1629769892,P,997.284912109375
1629769892,T,21.64557386610243
1629769893,PM10,2.3
1629769893,PM25,4.2
1629769893,S,352.0
1629770193,H,44.55070114135742
1629770193,P,997.213134765625
1629770193,T,21.64557386610243
1629770194,PM10,2.3
1629770194,PM25,2.8
1629770194,S,353.0
1629769290,H,43.667762756347656
1629769290,P,997.16259765625
1629769290,T,21.49680914984809
1629769291,PM10,2.3
1629769291,PM25,2.8
1629769291,S,355.0
1629769591,H,42.977298736572266
1629769591,P,997.255859375
1629769591,T,21.435943806966144
1629769592,PM10,2.2
1629769592,PM25,4.3
1629769592,S,352.0
1629769892,H,44.871490478515625
1629769892,P,997.284912109375
1629769892,T,21.64557386610243
1629769893,PM10,2.3
1629769893,PM25,4.2
1629769893,S,352.0
1629770193,H,44.55070114135742
1629770193,P,997.213134765625
1629770193,T,21.64557386610243
1629770194,PM10,2.3
1629770194,PM25,2.8
1629770194,S,353.0
1629771699,H,44.792057037353516
1629771699,P,997.18115234375
1629771699,T,21.764585639105903
1629771700,PM10,2.2
1629771700,PM25,3.0
1629771700,S,355.0
1629772000,H,44.071041107177734
1629772000,P,997.15380859375
1629772000,T,21.703720296223956
1629772001,PM10,2.0
1629772001,PM25,4.1
1629772001,S,353.0
1629771097,H,44.08937072753906
1629771097,P,997.240234375
1629771097,T,21.764585639105903
1629771098,PM10,2.2
1629771098,PM25,3.4
1629771098,S,354.0
1629771398,H,44.4132194519043
1629771398,P,997.229736328125
1629771398,T,21.316932033962672
1629771399,PM10,2.1
1629771399,PM25,2.3
1629771399,S,355.0
1629771699,H,44.792057037353516
1629771699,P,997.18115234375
1629771699,T,21.764585639105903
1629771700,PM10,2.2
1629771700,PM25,3.0
1629771700,S,355.0
1629772000,H,44.071041107177734
1629772000,P,997.15380859375
1629772000,T,21.703720296223956
1629772001,PM10,2.0
1629772001,PM25,4.1
1629772001,S,353.0
1629773506,H,45.38475799560547
1629773506,P,996.97607421875
1629773506,T,21.913350355360244
1629773507,PM10,2.1
1629773507,PM25,2.4
1629773507,S,353.0
1629773807,H,45.13423156738281
1629773807,P,997.064453125
1629773807,T,22.002609185112846
1629773808,PM10,2.2
1629773808,PM25,2.4
1629773808,S,352.0
1629774711,H,45.115901947021484
1629774711,P,997.0888671875
1629774711,T,21.853844468858505
1629774712,PM10,1.8
1629774712,PM25,2.4
1629774712,S,354.0
1629775012,H,44.92342758178711
1629775012,P,997.0859375
1629775012,T,21.764585639105903
1629775013,PM10,2.0
1629775013,PM25,2.3
1629775013,S,352.0
1629774108,H,44.86232376098633
1629774108,P,997.07177734375
1629774108,T,21.55495557996962
1629774109,PM10,2.2
1629774109,PM25,2.6
1629774109,S,354.0
1629774410,H,45.170894622802734
1629774410,P,997.13037109375
