1630922064,H,53.89028549194336
1630922064,P,1006.24609375
1630922064,T,18.2741924879286
1630922065,PM10,6.3
1630922065,PM25,7.4
1630922065,S,411.0
1630922480,H,54.42799377441406
1630922480,P,1006.187255859375
1630922480,T,17.497900017632375
1630922481,PM10,6.4
1630922481,PM25,7.3
1630922481,S,390.0
1630922866,H,53.752803802490234
1630922866,P,1006.14697265625
1630922866,T,18.421594780815973
1630922867,PM10,6.4
1630922867,PM25,7.5
1630922867,S,374.0
1630923252,H,55.048187255859375
1630923252,P,1006.069091796875
1630923252,T,18.18629608154297
1630923253,PM10,6.6
1630923253,PM25,7.5
1630923253,S,370.0
1630923432,H,53.40146255493164
1630923432,P,999.875
1630923432,T,20.35551829020182
1630926050,H,56.801841735839844
1630926050,P,999.6796875
1630926050,T,17.802232666015627
1630926051,PM10,7.2
1630926051,PM25,10.6
1630926051,S,341.0
1630926436,H,56.45355224609375
1630926436,P,999.650390625
1630926436,T,17.415450337727865
1630926437,PM10,7.2
1630926437,PM25,10.5
1630926437,S,331.0
1630925665,H,54.088871002197266
1630925665,P,999.775146484375
1630925665,T,18.368898044162325
1630925666,PM10,7.0
1630925666,PM25,8.5
1630925666,S,355.0
1630926050,H,56.801841735839844
1630926050,P,999.6796875
1630926050,T,17.802232666015627
1630926051,PM10,7.2
1630926051,PM25,10.6
1630926051,S,341.0
1630926436,H,56.45355224609375
1630926436,P,999.650390625
1630926436,T,17.415450337727865
1630926437,PM10,7.2
1630926437,PM25,10.5
1630926437,S,331.0
1630927207,H,57.12263107299805
1630927207,P,999.542236328125
1630927207,T,17.14631439208984
1630927208,PM10,7.2
1630927208,PM25,8.0
1630927208,S,318.0
1630927593,H,57.49230194091797
1630927593,P,999.479248046875
1630927593,T,17.32482908460829
1630927594,PM10,7.4
1630927594,PM25,8.2
1630927594,S,310.0
1630926821,H,57.84059143066406
1630926821,P,999.625244140625
1630926821,T,17.14631439208984
1630926822,PM10,26.6
1630926822,PM25,38.6
1630926822,S,323.0
1630927207,H,57.12263107299805
1630927207,P,999.542236328125
1630927207,T,17.14631439208984
1630927208,PM10,7.2
1630927208,PM25,8.0
1630927208,S,318.0
1630927593,H,57.49230194091797
1630927593,P,999.479248046875
1630927593,T,17.32482908460829
1630927594,PM10,7.4
1630927594,PM25,8.2
1630927594,S,310.0
1630927979,H,56.9362678527832
1630927979,P,999.3837890625
1630927979,T,17.44384085761176
1630927980,PM10,6.9
1630927980,PM25,7.6
1630927980,S,310.0
1630928364,H,56.429115295410156
1630928364,P,999.316650390625
1630928364,T,17.59260260687934
1630928365,PM10,6.3
1630928366,PM25,9.0
1630928366,S,305.0
1630929906,H,55.818084716796875
1630929906,P,999.2998046875
1630929906,T,18.366173197428385
1630929907,PM10,6.2
1630929907,PM25,6.8
1630929907,S,289.0
1630930292,H,52.219120025634766
1630930292,P,999.235107421875
1630930292,T,18.097037251790365
1630930293,PM10,6.3
1630930293,PM25,7.0
1630930293,S,283.0
1630930677,H,53.71614074707031
1630930677,P,999.205810546875
1630930677,T,18.245801968044706
1630930678,PM10,5.7
1630930678,PM25,7.7
1630930678,S,281.0
1630931448,H,51.0153923034668
1630931448,P,999.09228515625
