1630275841,H,47.896087646484375
1630275841,P,992.223876953125
1630275841,T,23.39438203599718
1630275842,PM10,1.7
1630275842,PM25,4.6
1630275842,S,252.0
1630276142,H,47.245338439941406
1630276142,P,992.23974609375
1630276142,T,22.975118950737844
1630276143,PM10,1.6
1630276143,PM25,2.5
1630276143,S,254.0
1630275238,H,45.64444351196289
1630275238,P,992.224609375
1630275238,T,22.916975487603082
1630275239,PM10,1.5
1630275239,PM25,2.0
1630275239,S,250.0
1630275539,H,47.670005798339844
1630275539,P,992.25146484375
1630275539,T,23.065740203857423
1630275541,PM10,1.8
1630275541,PM25,4.2
1630275541,S,250.0
1630275841,H,47.896087646484375
1630275841,P,992.223876953125
1630275841,T,23.39438203599718
1630275842,PM10,1.7
1630275842,PM25,4.6
1630275842,S,252.0
1630276142,H,47.245338439941406
1630276142,P,992.23974609375
1630276142,T,22.975118950737844
1630276143,PM10,1.6
1630276143,PM25,2.5
1630276143,S,254.0
1630276443,H,46.43878173828125
1630276443,P,992.27880859375
1630276443,T,23.004871893988714
1630276444,PM10,1.5
1630276444,PM25,2.6
1630276444,S,256.0
1630276744,H,46.912330627441406
1630276744,P,992.331787109375
1630276744,T,22.975118950737844
1630276745,PM10,1.4
1630276745,PM25,2.3
1630276745,S,254.0
1630277045,H,45.46418762207031
1630277045,P,992.32763671875
1630277045,T,22.795241834852433
1630277046,PM10,1.5
1630277046,PM25,3.3
1630277046,S,254.0
1630277347,H,45.44891357421875
1630277347,P,992.32470703125
1630277347,T,22.438209482828775
1630277348,PM10,1.7
1630277348,PM25,5.2
1630277348,S,252.0
1630278852,H,47.0467529296875
1630278852,P,992.488525390625
1630278852,T,23.184749009874132
1630278853,PM10,1.8
1630278853,PM25,4.2
1630278853,S,254.0
1630279153,H,46.18214797973633
1630279153,P,992.46337890625
1630279153,T,23.242895439995657
1630279155,PM10,1.8
1630279155,PM25,4.1
1630279155,S,255.0
1630278250,H,46.414337158203125
1630278250,P,992.458740234375
1630278250,T,22.7966042582194
1630278251,PM10,1.7
1630278251,PM25,6.8
1630278251,S,253.0
1630278551,H,46.42655944824219
1630278551,P,992.506103515625
1630278551,T,22.975118950737844
1630278552,PM10,1.9
1630278552,PM25,4.5
1630278552,S,254.0
1630277648,H,45.71776580810547
1630277648,P,992.343017578125
1630277648,T,22.618086598714193
1630277649,PM10,1.9
1630277649,PM25,3.6
1630277649,S,251.0
1630277949,H,45.82164001464844
1630277949,P,992.3359375
1630277949,T,23.034624837239583
1630277950,PM10,1.9
1630277950,PM25,5.9
1630277950,S,252.0
1630280057,H,46.741241455078125
1630280057,P,992.49365234375
1630280057,T,23.123883666992185
1630280058,PM10,1.7
1630280058,PM25,6.6
1630280058,S,253.0
1630280358,H,47.4866943359375
1630280358,P,992.5283203125
1630280358,T,21.959440511067708
1630280359,PM10,1.7
1630280359,PM25,4.4
1630280359,S,256.0
1630278852,H,47.0467529296875
1630278852,P,992.488525390625
1630278852,T,23.184749009874132
1630278853,PM10,1.8
1630278853,PM25,4.2
1630278853,S,254.0
1630279153,H,46.18214797973633
1630279153,P,992.46337890625
1630279153,T,23.242895439995657
1630279155,PM10,1.8
1630279155,PM25,4.1
1630279155,S,255.0
1630281262,H,48.116058349609375
1630281262,P,992.44970703125
1630281262,T,23.632402615017362
1630281263,PM10,1.7
1630281263,PM25,3.8
1630281263,S,256.0
1630281563,H,48.23826217651367
1630281563,P,992.43212890625
1630281563,T,23.452525499131944
1630281564,PM10,1.7
1630281564,PM25,3.9
1630281564,S,256.0
1630280057,H,46.741241455078125
1630280057,P,992.49365234375
1630280057,T,23.123883666992185
1630280058,PM10,1.7
1630280058,PM25,6.6
1630280058,S,253.0
1630280358,H,47.4866943359375
1630280358,P,992.5283203125
1630280358,T,21.959440511067708
1630280359,PM10,1.7
1630280359,PM25,4.4
1630280359,S,256.0
1630281262,H,48.116058349609375
1630281262,P,992.44970703125
1630281262,T,23.632402615017362
1630281263,PM10,1.7
1630281263,PM25,3.8
1630281263,S,256.0
1630281563,H,48.23826217651367
1630281563,P,992.43212890625
1630281563,T,23.452525499131944
1630281564,PM10,1.7
1630281564,PM25,3.9
1630281564,S,256.0
1630282466,H,48.95316696166992
1630282466,P,992.371826171875
1630282466,T,23.183389553493924
1630282467,PM10,1.4
1630282467,PM25,2.3
1630282467,S,256.0
1630282767,H,49.429771423339844
1630282767,P,992.435302734375
1630282767,T,23.123883666992185
1630282768,PM10,1.5
1630282768,PM25,1.9
1630282768,S,254.0
1630281864,H,46.48155212402344
1630281864,P,992.3955078125
1630281864,T,23.06437778049045
1630281865,PM10,1.4
1630281865,PM25,2.8
1630281865,S,256.0
1630282165,H,48.65376281738281
1630282165,P,992.419921875
1630282165,T,23.363266669379342
1630282166,PM10,1.3
1630282166,PM25,2.2
1630282166,S,257.0
1630283069,H,49.20368957519531
1630283069,P,992.396240234375
1630283069,T,23.123883666992185
1630283070,PM10,1.4
1630283070,PM25,1.7
1630283070,S,254.0
1630283370,H,50.55101013183594
1630283370,P,992.450927734375
1630283370,T,22.945366007486978
1630283371,PM10,1.3
1630283371,PM25,1.4
1630283371,S,258.0
1630283671,H,50.043853759765625
1630283671,P,992.486572265625
1630283671,T,23.123883666992185
1630283672,PM10,1.6
1630283672,PM25,2.2
